ID,Selected,Date,Time,X950,X955,X960,X965,X970,X975,X980,X985,X990,X995,X1000,X1005,X1010,X1015,X1020,X1025,X1030,X1035,X1040,X1045,X1050,X1055,X1060,X1065,X1070,X1075,X1080,X1085,X1090,X1095,X1100,X1105,X1110,X1115,X1120,X1125,X1130,X1135,X1140,X1145,X1150,X1155,X1160,X1165,X1170,X1175,X1180,X1185,X1190,X1195,X1200,X1205,X1210,X1215,X1220,X1225,X1230,X1235,X1240,X1245,X1250,X1255,X1260,X1265,X1270,X1275,X1280,X1285,X1290,X1295,X1300,X1305,X1310,X1315,X1320,X1325,X1330,X1335,X1340,X1345,X1350,X1355,X1360,X1365,X1370,X1375,X1380,X1385,X1390,X1395,X1400,X1405,X1410,X1415,X1420,X1425,X1430,X1435,X1440,X1445,X1450,X1455,X1460,X1465,X1470,X1475,X1480,X1485,X1490,X1495,X1500,X1505,X1510,X1515,X1520,X1525,X1530,X1535,X1540,X1545,X1550,X1555,X1560,X1565,X1570,X1575,X1580,X1585,X1590,X1595,X1600,X1605,X1610,X1615,X1620,X1625,X1630,X1635,X1640,X1645,X1650
SP14:10892,N,10/12/16,9:33:27,0.164707,0.170383,0.1775485,0.1855606,0.1936467,0.2013376,0.2081058,0.2133072,0.2165869,0.2181583,0.2186697,0.2183075,0.2172306,0.2155722,0.2134173,0.2107325,0.2076939,0.204526,0.2014129,0.198301,0.1951388,0.1918851,0.1886238,0.1855533,0.1827297,0.1802433,0.1781953,0.1765997,0.1754351,0.1747109,0.1744227,0.1745794,0.175147,0.1763407,0.1786565,0.1834823,0.1923899,0.2060387,0.2229539,0.2416714,0.2610574,0.2793983,0.2960331,0.3102786,0.3220508,0.3323287,0.3418335,0.3504975,0.3573882,0.3617487,0.3634782,0.3630599,0.3603769,0.3553685,0.3484406,0.3408827,0.3339643,0.3282791,0.3238065,0.3204342,0.3178182,0.3159349,0.3146782,0.3137796,0.3129385,0.3119214,0.3105873,0.3090003,0.3077874,0.3073291,0.3078446,0.3094081,0.3123931,0.3168197,0.3228718,0.3305195,0.3397499,0.3503679,0.3616232,0.3731241,0.384688,0.3957292,0.4058182,0.4148932,0.4229822,0.4307827,0.4399064,0.4521342,0.4681801,0.4875629,0.50914,0.532601,0.5567324,0.5794804,0.6001588,0.618113,0.6328695,0.6441857,0.6525545,0.658407,0.6623836,0.6650441,0.6665643,0.6673806,0.6669122,0.6651285,0.6626933,0.6595227,0.6561301,0.6523384,0.6484724,0.6445575,0.6405259,0.6365293,0.6327775,0.629305,0.6262779,0.6237449,0.6215459,0.6195824,0.617655,0.6157604,0.6142415,0.612425,0.6104315,0.6083782,0.6063301,0.6038671,0.6005874,0.5966333,0.5925052,0.5881522,0.5836971,0.5793353,0.5751769,0.5709633,0.5669456,0.5631746,0.5596598,0.5565548,0.5539491
SP14:10895,Y,10/12/16,9:34:33,0.1343003,0.139914,0.1471538,0.1552385,0.1633089,0.1709639,0.1777862,0.182968,0.186235,0.1878684,0.1883549,0.1878326,0.1865903,0.1847828,0.1825082,0.1797578,0.176717,0.1736497,0.1706744,0.1676986,0.1646913,0.1617159,0.1587501,0.1559414,0.1534018,0.1512042,0.1493209,0.1478814,0.1468655,0.1461818,0.1459046,0.1460571,0.1466423,0.1477594,0.1499428,0.1544527,0.1627307,0.1754449,0.1915571,0.2097674,0.2290676,0.2475914,0.2643269,0.2786898,0.2906847,0.3012215,0.3108804,0.3197053,0.3269806,0.3318319,0.3340322,0.3339247,0.3313377,0.3264033,0.3196391,0.3121948,0.3053933,0.2998321,0.295404,0.2920262,0.2895274,0.2877545,0.2864352,0.2854047,0.2844616,0.2833095,0.2818305,0.2802822,0.2790333,0.2785581,0.2791138,0.2806956,0.283776,0.2883905,0.2947704,0.3027444,0.3124177,0.3235203,0.3353443,0.3476024,0.3597642,0.3714161,0.3821533,0.391727,0.4001964,0.4084539,0.4181936,0.4311766,0.4484983,0.4698474,0.4937383,0.5197567,0.5463467,0.57144,0.5942699,0.6138672,0.6299999,0.6423364,0.6512859,0.6575538,0.6618695,0.6648696,0.6665819,0.6673824,0.6667624,0.6648664,0.6621093,0.6585188,0.6544945,0.6502481,0.6460795,0.6416897,0.6371928,0.6330171,0.6288965,0.6249175,0.6214706,0.6188294,0.6165536,0.6144794,0.6125879,0.6108598,0.6090449,0.6070558,0.6050913,0.6027589,0.6005136,0.5978181,0.5942331,0.5901475,0.5858195,0.5811033,0.5764178,0.57154,0.566836,0.5623608,0.5581574,0.5541713,0.5503719,0.5468231,0.5442135
SP14:10897,N,10/12/16,9:35:30,0.1913019,0.1984601,0.2076169,0.2178658,0.2282036,0.2381435,0.246955,0.2536723,0.257904,0.2600372,0.26065,0.2600267,0.2584211,0.2561463,0.2532413,0.2497442,0.2458621,0.2419403,0.238093,0.2341957,0.2303461,0.2265144,0.2227191,0.2190856,0.2157999,0.2129645,0.2105874,0.208764,0.2074954,0.2067203,0.2065024,0.2067668,0.2075574,0.2091234,0.2120131,0.2178729,0.2285372,0.2449472,0.2659385,0.2898837,0.3154291,0.3400632,0.3624077,0.3816763,0.397936,0.412378,0.4258292,0.4382027,0.4484329,0.4551778,0.4581671,0.4578021,0.4539139,0.4465629,0.4365879,0.4259266,0.4161606,0.4080994,0.4017771,0.397066,0.3935233,0.3910655,0.389248,0.3877059,0.386341,0.3847241,0.3827469,0.3805574,0.3788311,0.3782188,0.3788693,0.3809367,0.3850281,0.3912567,0.3997466,0.4104759,0.423499,0.4385766,0.4548482,0.4715983,0.4882318,0.5042216,0.5190781,0.5324712,0.5446853,0.5568814,0.570978,0.5896386,0.6146044,0.6450693,0.6793337,0.7162123,0.7535362,0.7884298,0.819509,0.8457585,0.8669439,0.8830926,0.8947393,0.9028715,0.9083649,0.9120774,0.9141239,0.9154385,0.9149261,0.9126073,0.9093407,0.9052393,0.9006601,0.8955064,0.8905779,0.8854228,0.8800051,0.8747095,0.8697863,0.8650334,0.8610403,0.8576908,0.8547598,0.8523206,0.8499327,0.8475487,0.8453733,0.8429147,0.8405826,0.8378877,0.83477,0.8313248,0.8269177,0.8213064,0.8152649,0.8085865,0.8017244,0.7951331,0.7887553,0.7824361,0.7765098,0.7709036,0.7656938,0.7608717,0.7571544
SP14:10901,Y,10/12/16,9:47:52,0.205565,0.212616,0.2216119,0.2315027,0.2415443,0.2511024,0.2595876,0.266037,0.2700502,0.272015,0.2726279,0.2720034,0.2704726,0.2682634,0.2654844,0.2620743,0.2582473,0.254378,0.2506405,0.2468605,0.2431056,0.2393914,0.2356681,0.2321368,0.2289121,0.2261208,0.2237879,0.2220005,0.220714,0.2199145,0.219689,0.2199169,0.2206504,0.2221045,0.2249249,0.230678,0.2411619,0.257392,0.2780722,0.301436,0.3261464,0.3498273,0.3713426,0.3898139,0.4052673,0.4190307,0.4317325,0.4433566,0.4528067,0.458942,0.4615289,0.4609996,0.4572864,0.4503954,0.4411783,0.4312123,0.4221168,0.41457,0.408663,0.4041373,0.4007486,0.3983431,0.3966674,0.3953511,0.3941142,0.3926541,0.3907878,0.3887074,0.3871214,0.3865131,0.3872705,0.389427,0.3934034,0.3994404,0.407667,0.4180674,0.4306329,0.4450372,0.460518,0.4763396,0.4920101,0.5069334,0.5206659,0.5330364,0.5441962,0.5551617,0.5679573,0.584875,0.6071949,0.6339024,0.6633378,0.6945945,0.7255722,0.7540106,0.7788672,0.7997819,0.8163645,0.8289342,0.8380433,0.8441664,0.8483448,0.8512538,0.8527797,0.8535585,0.8529764,0.8511207,0.8484054,0.8448235,0.8408281,0.8367095,0.8323703,0.8281074,0.8235211,0.8190812,0.8150621,0.8111335,0.8076376,0.804665,0.8020212,0.7998824,0.7978452,0.7958397,0.7940572,0.7919627,0.7897648,0.7875904,0.7852327,0.7823449,0.7786732,0.7742892,0.7694234,0.7644705,0.7591447,0.7540281,0.7490261,0.744035,0.739354,0.734754,0.7306312,0.7270504,0.7240071
SP14:10903,Y,10/12/16,9:49:01,0.1531711,0.1597299,0.1682854,0.1776194,0.1870401,0.1961385,0.2041629,0.2102561,0.2139867,0.2158816,0.216415,0.2157297,0.2141776,0.2120046,0.2092965,0.2060346,0.2023553,0.1986451,0.1950592,0.1915102,0.1879865,0.1844987,0.1809749,0.1776329,0.1746225,0.1720511,0.1698573,0.1681855,0.1670018,0.1662716,0.166067,0.1663009,0.1669738,0.1683295,0.1709483,0.1762478,0.1859664,0.2009596,0.220105,0.2418489,0.2649677,0.2872504,0.3075595,0.3252973,0.3404505,0.3540551,0.3665226,0.3778149,0.3870259,0.3930153,0.3954258,0.3947055,0.3908365,0.3840644,0.3753332,0.3661727,0.3578142,0.3508299,0.3453137,0.3411556,0.3380311,0.3357956,0.3342624,0.3330196,0.3318091,0.3303817,0.3286272,0.3266559,0.3251321,0.3245534,0.3252334,0.3272854,0.3311153,0.3369024,0.3447813,0.3548244,0.3670807,0.3811603,0.396358,0.4119439,0.4276087,0.442622,0.4564214,0.468908,0.4803241,0.4915396,0.5046049,0.5221863,0.5457634,0.5746937,0.6071869,0.6423494,0.6777663,0.7107887,0.7402131,0.7652914,0.785293,0.8005475,0.8117676,0.8195072,0.8248848,0.8285863,0.8308725,0.8320724,0.8315713,0.8297196,0.8268191,0.8228498,0.8186894,0.8142939,0.8096692,0.8050673,0.8001338,0.7951917,0.7904196,0.7860243,0.7822026,0.7790505,0.7761272,0.7736911,0.7715411,0.769272,0.7673242,0.7651228,0.7626708,0.7600975,0.7571853,0.753644,0.7495021,0.744382,0.7385042,0.7324275,0.726036,0.7198704,0.7138296,0.7078006,0.7020257,0.696592,0.6913463,0.6866223,0.6826302
SP14:10904,N,10/12/16,9:50:07,0.1598686,0.1652906,0.1722397,0.1800108,0.1877794,0.195168,0.2016455,0.2065909,0.2097174,0.2112647,0.2117193,0.2112687,0.2101186,0.2083507,0.206191,0.2035685,0.200651,0.1976658,0.1947788,0.1918404,0.188921,0.1860335,0.1831069,0.1803355,0.1778298,0.1756498,0.1737836,0.1723749,0.1714065,0.1707813,0.1705977,0.1708386,0.1715404,0.1728283,0.175182,0.1799284,0.188435,0.2011753,0.2170436,0.2348314,0.2537106,0.2719275,0.2884351,0.3025464,0.3140998,0.3241543,0.3334537,0.341987,0.3488979,0.3534754,0.3554565,0.3553306,0.3529869,0.3482237,0.341436,0.3338566,0.3269586,0.3213415,0.31687,0.3134471,0.3107604,0.3088072,0.3074223,0.3063963,0.3054749,0.3043781,0.302958,0.3013574,0.300139,0.2996922,0.3002148,0.3018047,0.3048541,0.3094809,0.3157156,0.3235471,0.3330504,0.3440229,0.3558571,0.3681056,0.3803642,0.3919932,0.4027397,0.4124653,0.4210397,0.4293907,0.4393418,0.4528986,0.471117,0.4934637,0.518788,0.5467543,0.575736,0.603518,0.6288752,0.6509494,0.6690971,0.6830806,0.6933733,0.700577,0.705462,0.708807,0.7107146,0.7115494,0.7108644,0.7085795,0.7054086,0.7012367,0.6967562,0.6919001,0.6869369,0.6818845,0.6767049,0.6718243,0.6672989,0.6630232,0.6591745,0.6561093,0.65335,0.6509542,0.6486854,0.6466755,0.644617,0.6423271,0.6400056,0.6374978,0.6348668,0.6318125,0.6279362,0.6233654,0.6182432,0.613124,0.6079159,0.6026061,0.5975357,0.5926793,0.5880154,0.5837125,0.5797971,0.5764407,0.5736249
SP14:10905,N,10/12/16,9:51:14,0.2121058,0.2185426,0.226812,0.2359785,0.2451942,0.2539061,0.2616724,0.2675919,0.2713593,0.2733146,0.2740315,0.2735984,0.2722998,0.2703842,0.2679946,0.2650404,0.2617081,0.2582918,0.2549569,0.2516139,0.2482036,0.2448199,0.2414199,0.2382073,0.2352732,0.2327613,0.2306627,0.2290004,0.2278739,0.2271972,0.2269955,0.2272318,0.2279998,0.2294752,0.2322115,0.2375992,0.2473661,0.2621933,0.2806775,0.3012161,0.3226843,0.3431542,0.3614878,0.3769588,0.3895181,0.400341,0.4102908,0.4193213,0.4267292,0.4316358,0.4339142,0.4339628,0.4315549,0.4266202,0.4195001,0.4116152,0.4043714,0.3983887,0.39364,0.3899775,0.3871554,0.3851651,0.3837306,0.3826588,0.3817056,0.3804699,0.3789582,0.3772714,0.3759735,0.3755684,0.3761986,0.3779773,0.3812387,0.3861753,0.3929378,0.4013327,0.4114934,0.4230792,0.4354067,0.4479927,0.4604591,0.4723458,0.4832472,0.492935,0.5014271,0.5096071,0.5193797,0.5324996,0.54987,0.5708873,0.5945641,0.6202874,0.646612,0.671627,0.694221,0.7137616,0.7297419,0.7420205,0.7511076,0.7575824,0.76194,0.7650191,0.7667973,0.76763,0.7670755,0.7650404,0.7620528,0.7582806,0.7541379,0.7498415,0.7454675,0.7409818,0.736466,0.7320203,0.7278739,0.7240058,0.7205892,0.7180186,0.7159096,0.7138382,0.7119599,0.7101632,0.7084453,0.706511,0.7044843,0.7023863,0.7002352,0.6975487,0.6943154,0.6904977,0.6863627,0.6819851,0.6775206,0.6730746,0.6687744,0.6646037,0.6607653,0.6570435,0.6535881,0.6505351,0.6480309
SP14:10907,Y,10/12/16,9:52:18,0.1679761,0.1735638,0.1807754,0.1888014,0.1970068,0.2048401,0.2117564,0.217035,0.2203925,0.2221358,0.2227795,0.2223995,0.2213498,0.2196925,0.217571,0.2148717,0.211835,0.2087311,0.2056637,0.2024802,0.1992246,0.1959846,0.1927264,0.1896203,0.186773,0.184369,0.18232,0.1806507,0.1795368,0.178793,0.1785834,0.1788057,0.1795196,0.1808702,0.1834264,0.1885359,0.1977672,0.2119129,0.2297243,0.2497362,0.2710472,0.2915657,0.3102861,0.3258461,0.3377398,0.3480752,0.3582482,0.3681036,0.3762525,0.3816348,0.3842837,0.3847524,0.3823996,0.3766842,0.3680814,0.3584564,0.3496941,0.3425378,0.3370411,0.3328194,0.3294883,0.3270422,0.3254294,0.3241673,0.3230087,0.3217202,0.3202036,0.3185051,0.3171923,0.3167292,0.3173214,0.3190254,0.322215,0.3270376,0.3335814,0.3418872,0.3519405,0.3633841,0.3756436,0.3881789,0.40081,0.4129995,0.4242925,0.4344288,0.4436647,0.4528078,0.4634942,0.4775429,0.4955237,0.5164849,0.5398396,0.5655963,0.591959,0.6166708,0.6388729,0.6581736,0.6739886,0.6861951,0.6951903,0.7013917,0.7056714,0.7084799,0.7103281,0.7112545,0.7107815,0.7089145,0.7061353,0.7024959,0.6987645,0.6947343,0.690624,0.6863886,0.682052,0.6778309,0.6739459,0.6703293,0.6671578,0.6644526,0.6619254,0.6599444,0.6580453,0.65617,0.6544208,0.652574,0.6507258,0.6485645,0.6463583,0.6436489,0.6402672,0.636341,0.6319559,0.6278238,0.6232907,0.6189518,0.6148402,0.6106889,0.6067684,0.6029903,0.5995432,0.5964968,0.5940952
SP14:10908,N,10/12/16,9:53:32,0.188905,0.1958711,0.2048873,0.2149026,0.224968,0.2345951,0.2431493,0.249622,0.2537306,0.2558426,0.2565441,0.2559947,0.2545401,0.2523639,0.2496522,0.2463204,0.2426158,0.2388431,0.2351668,0.2314282,0.227747,0.2240875,0.2204737,0.2169671,0.2137877,0.211107,0.2088276,0.2070711,0.2058187,0.205006,0.2047464,0.2050104,0.2057295,0.2071403,0.2098642,0.2154651,0.2256481,0.2413674,0.261289,0.2837296,0.3074048,0.3300152,0.3504709,0.3680164,0.3827462,0.3958353,0.4077971,0.4186663,0.4275123,0.4333232,0.4359311,0.435622,0.4323231,0.4260478,0.4176732,0.4086384,0.4003377,0.3934458,0.3879725,0.3839143,0.3808546,0.3787501,0.377186,0.3759259,0.3747678,0.373354,0.3715881,0.3696662,0.3680764,0.3674504,0.368054,0.3699751,0.3737228,0.3793377,0.3870362,0.3967201,0.4083681,0.4218247,0.4363768,0.4513322,0.4660663,0.4801806,0.4932215,0.5049024,0.5153114,0.5255116,0.537362,0.553144,0.5744362,0.6004863,0.6297007,0.6614031,0.693848,0.7245597,0.7524054,0.7763182,0.7958273,0.8107656,0.8217919,0.8295571,0.8348734,0.838569,0.8407993,0.8419521,0.8414202,0.8392749,0.836211,0.8324119,0.8279225,0.8230277,0.8182058,0.8132981,0.8082045,0.803291,0.7986307,0.7941586,0.7901441,0.7870185,0.78443,0.782128,0.7800928,0.7781122,0.7760772,0.7738845,0.7717401,0.7691506,0.7664511,0.7632411,0.7591999,0.7544463,0.7491138,0.7435334,0.7376059,0.7317358,0.7263063,0.7208176,0.7156609,0.7108892,0.7063977,0.7022021,0.6986497
SP14:10909,N,10/12/16,9:54:31,0.1745129,0.1805821,0.1885329,0.1974676,0.2064637,0.2151435,0.2228616,0.2287115,0.2324068,0.234256,0.2348493,0.2343077,0.2329724,0.2309716,0.2283806,0.225291,0.2218886,0.2184031,0.2150011,0.2115483,0.2081143,0.2047687,0.2013799,0.1981576,0.1952226,0.192674,0.1905114,0.188834,0.1876445,0.1868663,0.1866148,0.1867907,0.1874323,0.1887187,0.1912458,0.1963974,0.2058257,0.2203316,0.2386543,0.2594453,0.2815141,0.302859,0.3224227,0.3393926,0.3537303,0.3665473,0.3784265,0.3892018,0.3979008,0.4035294,0.4058933,0.4054327,0.402039,0.3956838,0.3871935,0.3781066,0.3698338,0.3630427,0.3576625,0.3535397,0.3504308,0.3482454,0.3466561,0.3454629,0.3443214,0.3429239,0.3412409,0.3393314,0.3377211,0.3370443,0.3375797,0.339427,0.343006,0.3484088,0.3557968,0.3651409,0.3765117,0.3896206,0.4038293,0.4186225,0.4333257,0.4473852,0.4604233,0.4721631,0.4826999,0.4929925,0.5050093,0.5209532,0.5423098,0.5684065,0.5976156,0.629366,0.6614766,0.6914335,0.7182631,0.7409596,0.7592926,0.7733672,0.7836584,0.7908612,0.7957473,0.7990773,0.801088,0.8020444,0.8016772,0.7999333,0.797328,0.7938453,0.7899424,0.7857406,0.7813833,0.7768689,0.77201,0.7673231,0.7629481,0.7586918,0.7549796,0.751925,0.7492951,0.7469588,0.7449,0.7427145,0.7406723,0.7386109,0.7365351,0.7340406,0.7314683,0.7284179,0.7245141,0.7198235,0.7145127,0.709057,0.7032048,0.6973976,0.6920102,0.6866682,0.6815617,0.6768163,0.6721365,0.6679614,0.6645612
SP14:10910,N,10/12/16,9:55:34,0.1983984,0.2047347,0.2127896,0.2218178,0.2307719,0.2393324,0.2469682,0.2527998,0.2565459,0.2584714,0.2591839,0.2588238,0.257692,0.2559443,0.2536223,0.250741,0.2474507,0.2440247,0.2407293,0.237346,0.2339342,0.2305248,0.2271097,0.2238712,0.2209417,0.218427,0.2163202,0.2146483,0.2134776,0.2127646,0.2125756,0.2128643,0.2135916,0.2149506,0.2175651,0.2228933,0.2326161,0.2475578,0.2663651,0.2873564,0.3092975,0.3302632,0.3494259,0.3658648,0.3793576,0.391198,0.402196,0.4121782,0.4201057,0.4251147,0.4272073,0.4268585,0.4237683,0.4178456,0.4097492,0.4009376,0.392975,0.3864375,0.3812789,0.3773034,0.3742519,0.3721209,0.3706218,0.3695202,0.3685535,0.3674132,0.365919,0.3641686,0.3627177,0.3622323,0.3628858,0.3647265,0.3681847,0.3734246,0.3804951,0.3893728,0.4000778,0.4123166,0.4254957,0.4390821,0.4525623,0.465469,0.4773161,0.4878621,0.4973478,0.5066571,0.5174947,0.5318114,0.5507873,0.573515,0.5987026,0.6260567,0.6539102,0.6800432,0.703691,0.7241808,0.7410482,0.7539932,0.7636535,0.7704706,0.7751765,0.7785862,0.7806504,0.781786,0.7813461,0.7794113,0.7766932,0.7731439,0.7692036,0.7649899,0.7607604,0.7562419,0.7518202,0.7475529,0.7432653,0.739323,0.7358608,0.7330948,0.7306372,0.7285438,0.7266506,0.724766,0.7228621,0.7209438,0.7188648,0.7165042,0.7140296,0.7113383,0.7079893,0.7038274,0.6992691,0.6945781,0.689572,0.684599,0.6798682,0.6752101,0.6708403,0.6668341,0.6630139,0.6594541,0.6566489
SP14:10912,N,10/12/16,10:04:28,0.1660375,0.1728487,0.1814995,0.1910846,0.2006341,0.2097683,0.2179028,0.223986,0.2278536,0.2297353,0.2302636,0.2296593,0.2281776,0.2259993,0.2233321,0.2201075,0.2165668,0.2129406,0.2094356,0.2059408,0.2024613,0.1990293,0.1955817,0.1923218,0.1893802,0.1868342,0.1847342,0.1830752,0.1819378,0.1812494,0.1810341,0.1812544,0.1819116,0.1832164,0.1857192,0.1908418,0.2003947,0.2152375,0.2343387,0.2561629,0.2793232,0.3016272,0.3219535,0.3396142,0.3546086,0.3679894,0.3804492,0.3917771,0.4009871,0.4070995,0.4097396,0.4093242,0.4056062,0.3987959,0.3897343,0.3800817,0.3714132,0.3642588,0.3586118,0.35444,0.3512378,0.3489776,0.3473573,0.3460959,0.3449173,0.3435018,0.3417884,0.3398866,0.3383046,0.3376808,0.3382953,0.3402946,0.3441438,0.3498376,0.3576521,0.3675229,0.379495,0.3932913,0.4082522,0.4237854,0.4391781,0.4539867,0.467756,0.4801998,0.4915423,0.5028045,0.5158792,0.5332941,0.5566958,0.5852794,0.6172822,0.6520099,0.6872124,0.7199106,0.7492765,0.7740732,0.7942094,0.8096516,0.8208888,0.8286363,0.8338867,0.8375545,0.8396031,0.8407238,0.8403617,0.8385956,0.8356629,0.8319509,0.8275552,0.8228254,0.8181224,0.8132139,0.8081098,0.8033496,0.7988322,0.7943547,0.790419,0.7870476,0.7841812,0.7818088,0.7797081,0.7776268,0.775493,0.7732382,0.7710357,0.768437,0.7656009,0.7623582,0.757947,0.7525232,0.7467703,0.7406279,0.7341746,0.727802,0.7217534,0.7157487,0.7100909,0.7046043,0.6992258,0.6943923,0.6902238
SP14:10913,Y,10/12/16,10:06:02,0.1616047,0.1674233,0.1749329,0.1832902,0.1916674,0.1996465,0.2066749,0.2119493,0.2151539,0.2165627,0.2168505,0.2160509,0.2144126,0.2121778,0.2095462,0.2064001,0.2029257,0.1994528,0.1960941,0.1927561,0.1894012,0.1861024,0.182813,0.1796837,0.1768724,0.1744279,0.1723308,0.1707058,0.1695462,0.1688173,0.1685341,0.1686333,0.169277,0.17048,0.1728095,0.1776262,0.1864618,0.2001604,0.2175445,0.2372614,0.2582451,0.278377,0.2966149,0.3122019,0.3251181,0.3365075,0.3471533,0.3568715,0.3648111,0.3701372,0.3724281,0.3720869,0.3690746,0.3633197,0.3554384,0.3469323,0.3392448,0.3329261,0.3279758,0.3242164,0.3213347,0.3192793,0.3178381,0.3165949,0.3154078,0.3141231,0.312581,0.3108517,0.3095096,0.3089812,0.3095693,0.3113141,0.3146592,0.3197167,0.3265987,0.3353556,0.3459517,0.3580917,0.3711569,0.3845936,0.3979658,0.4107035,0.4225015,0.4332285,0.4429258,0.4524463,0.4636733,0.4787233,0.4988235,0.5234399,0.5509832,0.5808148,0.6110659,0.6392605,0.6644734,0.6857547,0.7029659,0.7160879,0.7254172,0.7320211,0.7364356,0.7393961,0.7410428,0.741775,0.7411716,0.7393245,0.7363732,0.7326363,0.7285772,0.7243017,0.7199079,0.715398,0.710853,0.70641,0.7023061,0.6984828,0.6950319,0.6922169,0.6896517,0.6874422,0.6854213,0.6836045,0.6816682,0.6796124,0.6775746,0.6751933,0.6727688,0.669862,0.6659976,0.6614262,0.6565114,0.6513599,0.6459938,0.64065,0.6355125,0.6305857,0.6257135,0.6210236,0.6168182,0.6129088,0.6095519
SP14:10914,N,10/12/16,10:07:01,0.1603906,0.1664008,0.1740315,0.1825446,0.1910823,0.199167,0.2063578,0.2117565,0.2150708,0.2166584,0.217037,0.2163589,0.2149161,0.2128801,0.210376,0.2073399,0.2039855,0.2005829,0.1972586,0.1938907,0.1905415,0.1872368,0.18396,0.1808195,0.1779769,0.1754867,0.1733977,0.1717618,0.1705904,0.1697757,0.1694597,0.1695898,0.1701429,0.1713174,0.1735799,0.1784037,0.1873609,0.201286,0.2190877,0.2393326,0.260953,0.2818063,0.3008015,0.3170739,0.3306041,0.3426126,0.3539057,0.3643707,0.3728589,0.3783975,0.3807798,0.3804652,0.377198,0.3709305,0.3624177,0.3532655,0.3449796,0.3381516,0.3328034,0.3287233,0.3255916,0.3233873,0.3217988,0.3205779,0.3195031,0.3181285,0.3164911,0.3147233,0.3132535,0.3126834,0.3132876,0.3151555,0.318674,0.3239466,0.3311757,0.3403178,0.3513644,0.3640911,0.377798,0.3919419,0.4060963,0.4197537,0.432457,0.4439219,0.4544246,0.4648473,0.4770832,0.4933786,0.5149345,0.5412301,0.5707651,0.6028352,0.6354706,0.6659396,0.6931424,0.7163197,0.7352242,0.7496642,0.7600258,0.7674082,0.7724925,0.7761143,0.7781551,0.7792247,0.7789216,0.7771959,0.7741043,0.7703362,0.7662264,0.7618455,0.7573407,0.7525294,0.7476112,0.7428109,0.7380264,0.7335011,0.7295683,0.7263448,0.7235049,0.7208388,0.7183965,0.7162092,0.714074,0.7118583,0.709566,0.7069511,0.7041578,0.7009271,0.6967937,0.6917858,0.6863608,0.6806849,0.6748703,0.6690612,0.6633757,0.6580242,0.6528122,0.6477315,0.6431868,0.638949,0.6353502
SP14:10917,N,10/12/16,10:08:23,0.1679696,0.1739478,0.1814952,0.1898518,0.1981706,0.2060293,0.2129787,0.2181384,0.2213764,0.2229182,0.2233069,0.2227502,0.2214653,0.2196922,0.2173641,0.2144881,0.2112847,0.2080028,0.2049115,0.2017578,0.1985504,0.1953141,0.1921064,0.1890464,0.1863058,0.1838788,0.1818774,0.1803122,0.1792317,0.1785758,0.1783921,0.1787136,0.1794569,0.1808202,0.1833881,0.1885564,0.1978688,0.2118597,0.2290896,0.2480475,0.2678017,0.2865405,0.3034136,0.3177135,0.3294794,0.3396801,0.3490214,0.3573985,0.3639744,0.3681514,0.3698057,0.3695472,0.3669816,0.3621536,0.3556145,0.348405,0.3418006,0.3363066,0.3319176,0.3284849,0.3257255,0.3237942,0.3224659,0.3214516,0.3206384,0.3195657,0.3181561,0.316622,0.3154172,0.3150673,0.3157396,0.3175194,0.3206973,0.3254276,0.3318468,0.3398925,0.3495867,0.3606574,0.3725627,0.3846732,0.3966807,0.408087,0.4185062,0.4278383,0.4360783,0.4439968,0.4535359,0.4667104,0.4842465,0.5056215,0.5297296,0.5560383,0.5832098,0.608894,0.6324984,0.6532441,0.6703608,0.6833559,0.692913,0.6995401,0.7041391,0.7072873,0.7088755,0.7097189,0.7090816,0.7067913,0.7034783,0.6994246,0.6951374,0.6904599,0.6858047,0.6811672,0.6763569,0.6716212,0.6672959,0.6633323,0.6598034,0.6567174,0.6541675,0.6519235,0.6498587,0.6479596,0.6461136,0.6439946,0.6417768,0.6394706,0.6369909,0.6340256,0.6303351,0.6258762,0.6213655,0.6166289,0.6117803,0.6071627,0.6027068,0.5984148,0.5940359,0.5900187,0.5863429,0.5829182,0.5800086
