Sample_ID,Genotype,SourceID,Start.Weight,Start.Moisture,Cook.Date,HotPlate.ID,Hotplate.Pos,Cook.Time.Start,Bath.Start.Time,Steep.End.Date,Bath.End.Time,PH,Oven.ID,Tray.Empty.DML.1,Tray.Empty.DML.2,Tray.Empty.DML.3,Y.Kernel.Wet.Weight,Y.Kernel.Wet.With.Tray,Z.Kernel.Wet.Weight,Z.Kernel.Wet.With.Tray,Date.Tray.Dry,Tray.Dry.1,Tray.Dry.2,Tray.Dry.3,Date.Kernel.Dry,Y.Kernel.Tray.Dry.Weight,Z.Kernel.Tray.Dry.Weight,DML.Percent,Location,row,Moisture_Uptake,Y.Kernel.Moisture,Z.Kernel.Moisture
YC16:3070,CI 40H,SP14:11204,100.1,6.8,11-29-2017,B,2,4:41,05:03:00,11-30-2017,8:43,12.23,A,11.9,11.6,12,15.1,16.4,14.9,16.3,12-6-2017,15.4,14.4,16,12-7-2017,8.9,8.9,0.1028971029,ISU,577,0.4966665185119335,0.496688741721854,0.496644295302013
YC16:4036,SD101,SP14:10795,100.1,11,11-29-2017,B,3,4:41,05:03:00,11-30-2017,8:43,12.2,A,11.6,11.7,11.6,14.9,16.3,15,16.4,12-6-2017,13.6,16,14.1,12-7-2017,10.4,10.5,0.08791208791,ISU,578,0.3946532438478745,0.395973154362416,0.393333333333333
YC16:4145,R113,SP14:10796,100,7.8,11-29-2017,B,4,4:41,05:03:00,11-30-2017,8:43,12.06,A,11.5,11.7,11.8,15,16.3,14.9,16.1,12-6-2017,16.4,14.5,13.5,12-7-2017,9.2,8.9,0.094,ISU,579,0.4782774049217,0.473333333333333,0.483221476510067
YC16:4038,R181B,SP14:10799,100.2,9.1,11-30-2017,A,1,4:02,04:26:00,12-1-2017,8:58,12.41,B,11.4,11.6,11.5,15.1,16.3,14.9,16.1,12-7-2017,13.2,15.9,13.5,12-8-2017,9.6,9.4,0.08083832335,ISU,580,0.446686519400862,0.443708609271523,0.449664429530201
YC16:3160,A334,SP14:10740,100,10,11-30-2017,A,2,4:02,04:26:00,12-1-2017,8:58,12.37,B,11.3,11.6,11.9,15.1,16.4,14.9,16.1,12-7-2017,13,14.3,16.5,12-8-2017,10,9.9,0.09,ISU,581,0.4199742210764925,0.423841059602649,0.416107382550336
YC16:3482,CG102,SP14:10620,100,10,11-30-2017,A,3,4:02,04:26:00,12-1-2017,8:58,12.34,B,11.9,11.7,11.7,15.2,16.5,15.1,16.3,12-7-2017,16.3,13.7,14.3,12-8-2017,10.1,10,0.09,ISU,582,0.41913558731265255,0.421052631578947,0.417218543046358
YC16:4328,N217,SP14:11088,100.1,10.9,11-30-2017,A,4,4:02,04:26:00,12-1-2017,8:58,12.32,B,11.9,12,11.8,14.9,16.3,14.9,16.3,12-7-2017,14,14.7,16,12-8-2017,10.1,10.1,0.08991008991,ISU,583,0.416107382550336,0.416107382550336,0.416107382550336
YC16:4119,CH157,SP14:10696,100,9.4,11-30-2017,B,1,4:32,04:55:00,12-1-2017,8:58,12.34,B,12,11.8,12,15.1,16.5,15,16.3,12-7-2017,16.8,14.5,14.2,12-8-2017,9.7,9.5,0.097,ISU,584,0.451832229580574,0.450331125827815,0.453333333333333
YC16:3223,CH9,SP14:10618,100,9.7,11-30-2017,B,2,4:32,04:55:00,12-1-2017,8:58,12.37,B,11.8,11.7,11.8,15.2,16.4,15,16.4,12-7-2017,15.9,14.7,14,12-8-2017,9.7,9.5,0.093,ISU,585,0.4503947368421055,0.440789473684211,0.46
YC16:4145,R113,SP14:10796,100,7.6,11-30-2017,B,3,4:32,04:55:00,12-1-2017,8:58,12.26,B,12,11.9,11.8,15.2,16.4,15,16.4,12-7-2017,16.5,15.3,13.9,12-8-2017,8.9,9,0.1,ISU,586,0.49337719298245597,0.493421052631579,0.493333333333333
YC16:3207,W604S,SP14:10849,100.1,9.9,11-30-2017,B,4,4:32,04:55:00,12-1-2017,8:58,12.26,B,11.9,11.8,11.8,15.5,16.4,15.1,16.4,12-7-2017,16.2,13.8,15.3,12-8-2017,10,10.1,0.0979020979,ISU,587,0.415060884426405,0.412903225806452,0.417218543046358
YC16:3284,B108,SP14:10826,100.1,10.1,12-5-2017,A,1,4:16,04:39:00,12-6-2017,9:22,NA,A,11.5,12,11.9,15,16.1,14.9,16.1,12-8-2017,15.6,13.5,13.9,12-19-2017,9.8,9.8,0.07592407592,ISU,588,0.4214093959731545,0.42,0.422818791946309
YC16:4090,PHG86,SP14:10895,100,10.3,12-5-2017,A,2,4:16,04:39:00,12-6-2017,9:22,12.34,A,12.1,11.8,11.6,15,16.2,15.1,16.2,12-8-2017,14.6,15.1,15.3,12-19-2017,9.4,9.4,0.095,ISU,589,0.451832229580574,0.453333333333333,0.450331125827815
YC16:4131,MS200,SP14:10745,100,10.6,12-5-2017,A,3,4:16,04:39:00,12-6-2017,9:22,12.32,A,12,12,12,15,16.2,15,16.3,12-8-2017,15.3,16.3,14.2,12-19-2017,9.5,9.7,0.098,ISU,590,0.44333333333333347,0.446666666666667,0.44
YC16:3297,PHP85,SP14:11392,100,9,12-5-2017,A,4,4:16,04:39:00,12-6-2017,9:22,12.35,A,11.9,12,11.9,15,16.2,15.2,16.3,12-8-2017,13.9,16.4,14.7,12-19-2017,9.6,9.9,0.092,ISU,591,0.43052631578947353,0.44,0.421052631578947
YC16:3042,A674,SP14:10734,100,9.6,12-5-2017,B,1,4:47,05:09:00,12-6-2017,9:22,12.37,A,11.8,12.1,12,15,16.2,15.1,16.4,12-8-2017,15.9,14.2,14.8,12-19-2017,NA,NA,0.09,ISU,592,NA,NA,NA
YC16:4202,SD40,SP14:10783,100.1,9.7,12-5-2017,B,2,4:47,05:09:00,12-6-2017,9:22,12.38,A,11.5,11.5,11.2,14.9,16.1,14.9,16.1,12-8-2017,15.5,13.1,13.9,12-19-2017,9.7,9.6,0.08291708292,ISU,593,0.4328859060402685,0.429530201342282,0.436241610738255
YC16:4361,W37A,SP14:10721,100.2,10.2,12-5-2017,B,3,4:47,05:09:00,12-6-2017,9:22,NA,A,11.3,11.4,11.7,15.1,16.4,15.1,16.5,12-8-2017,13.9,13.5,15.6,12-19-2017,10.3,10.4,0.08582834331,ISU,594,0.403973509933775,0.403973509933775,0.403973509933775
YC16:3097,CH157,SP14:10696,100,5.3,12-5-2017,B,4,4:47,05:09:00,12-6-2017,9:22,NA,A,11.5,11.2,11.6,15,16.3,15,16.3,12-8-2017,16.3,14.9,13.9,12-19-2017,NA,NA,0.108,ISU,595,NA,NA,NA
YC16:4452,A,SP14:11012,100.1,8.2,12-6-2017,A,1,4:09,04:34:00,12-7-2017,8:38,12.32,B,11.5,12,11.9,15.1,16.4,15,16.3,12-19-2017,14.8,14.4,14.2,12-19-2017,9,9,0.07992007992,ISU,596,0.488366445916115,0.490066225165563,0.486666666666667
YC16:3421,LH59,SP14:10869,100,9.1,12-6-2017,A,2,4:09,04:34:00,12-7-2017,8:38,12.29,B,11.6,11.4,11.5,14.8,16.1,14.9,16.1,12-19-2017,13.3,14.3,15,12-19-2017,9.3,9.2,0.081,ISU,597,0.461273353890804,0.45945945945946,0.463087248322148
YC16:4268,B121,SP14:10925,100,10,12-6-2017,A,3,4:09,04:34:00,12-7-2017,8:38,12.3,B,11.4,11.5,11.7,15.1,16.3,14.9,16.2,12-19-2017,13.5,16.1,14.2,12-19-2017,10.2,10.2,0.092,ISU,598,0.403329036846082,0.403973509933775,0.402684563758389
YC16:4120,CH9,SP14:10618,100,10,12-6-2017,A,4,4:09,04:34:00,12-7-2017,8:38,12.27,B,11.3,11.4,11.4,15,16.2,15.1,16.4,12-19-2017,16.1,13.4,14,12-19-2017,9.5,9.7,0.094,ISU,599,0.445187637969095,0.446666666666667,0.443708609271523
YC16:4486,DK78371A,SP14:10839,99.9,10.2,12-6-2017,B,1,4:40,05:03:00,12-7-2017,8:38,12.32,B,11.8,12.2,11.6,15,16.3,14.9,16.3,12-19-2017,14.8,13.9,15.5,12-19-2017,9.8,9.7,0.08608608609,ISU,600,0.4381431767337805,0.433333333333333,0.442953020134228
YC16:3016,R113,SP14:10796,100,5.4,12-6-2017,B,3,4:40,05:03:00,12-7-2017,8:38,12.22,B,11.4,11.6,11.4,15,16.3,14.9,16.3,12-19-2017,14.4,14.1,15.4,12-19-2017,NA,NA,0.095,ISU,602,NA,NA,NA
YC16:4503,W607S,SP14:10862,100.2,7.6,12-6-2017,B,4,4:40,05:03:00,12-7-2017,8:38,12.26,B,11.5,11.5,11.6,15.2,16.6,15,16.4,12-19-2017,13.9,15.2,13.5,12-19-2017,9.5,9.4,0.07984031936,ISU,603,0.466885964912281,0.467105263157895,0.466666666666667
YC16:4120,CH9,SP14:10618,100,9.5,12-7-2017,A,1,4:04,04:27:00,12-8-2017,9:09,12.41,A,11.1,11.1,11.4,15.1,16.3,15.1,16.4,12-19-2017,16.3,13.4,13.7,12-19-2017,9.7,9.6,0.098,ISU,604,0.4437086092715235,0.437086092715232,0.450331125827815
YC16:4203,NK778,SP14:10744,100.1,7.4,12-7-2017,A,3,4:04,04:27:00,12-8-2017,9:09,12.31,A,11.2,10.9,11.1,15.1,16.3,15.2,16.4,12-19-2017,13.2,NA,15.2,12-19-2017,9.4,9.3,0.07992007992,ISU,606,0.4620294527710005,0.456953642384106,0.467105263157895
YC16:4452,A,SP14:11012,100,7.8,12-7-2017,A,4,4:04,04:27:00,12-8-2017,9:09,12.42,A,11,11.2,NA,15.1,16.2,15.1,16.3,12-19-2017,13.6,14.6,13.2,12-19-2017,NA,8.8,0.084,ISU,607,0.496688741721854,NA,0.496688741721854
YC16:3054,A374,SP14:10725,100,9,12-7-2017,B,1,4:37,05:01:00,12-8-2017,9:09,12.42,A,11.4,11.4,11.3,15,16.2,15.1,16.3,12-19-2017,15,13,13.7,12-19-2017,9.5,9.6,0.076,ISU,608,0.445187637969095,0.446666666666667,0.443708609271523
YC16:3272,Pa762,SP14:10885,100,8.1,12-7-2017,B,2,4:37,05:01:00,12-8-2017,9:09,NA,A,11.4,11.4,11.2,15.2,16.4,15,16.3,12-19-2017,14.2,15.6,12.9,12-19-2017,9.7,9.7,0.087,ISU,609,0.4403947368421055,0.440789473684211,0.44
YC16:4267,Pa762,SP14:10885,100,7.2,12-7-2017,B,3,4:37,05:01:00,12-8-2017,9:09,12.38,A,11.3,11.5,11.4,15,16.4,14.9,16.1,12-19-2017,13.3,15.2,14.1,12-19-2017,9.8,9.6,0.084,ISU,610,0.4381208053691275,0.44,0.436241610738255
YC16:3042,A674,SP14:10734,100,9.1,12-7-2017,B,4,4:37,05:01:00,12-8-2017,9:09,12.34,A,11.3,11.5,11.2,15,16.3,15,16.2,12-19-2017,13.6,15.7,13.3,12-19-2017,9.9,9.9,0.086,ISU,611,0.4233333333333335,0.426666666666667,0.42
YC16:4363,B108,SP14:10826,100.1,9.2,1-3-2018,A,1,4:03,04:26:00,1-4-2017,8:40,12.34,A,11.2,11.3,11.3,15,16.2,15,16.2,12-9-2017,15.1,13.3,12.7,1-10-2018,10.2,10.3,0.07292707293,ISU,612,0.3966666666666665,0.4,0.393333333333333
YC16:4013,W605S,SP14:10830,100.2,8.8,1-3-2018,A,2,4:03,04:26:00,1-4-2017,8:40,12.24,A,12.1,11.5,11.4,15,16.3,15.2,16.6,12-9-2017,15.7,14.5,13.6,1-10-0218,10,10.2,0.0878243513,ISU,613,0.42052631578947397,0.42,0.421052631578948
YC16:4007,A208,SP14:10629,100,5.2,1-3-2018,A,3,4:03,04:26:00,1-4-2017,8:40,12.22,A,11.6,11.7,11.5,15,16.4,15,16.4,12-9-2017,16.2,14.1,14.1,1-10-2018,9,9.1,0.096,ISU,614,0.49,0.493333333333333,0.486666666666667
YC16:4231,C123,SP14:10781,100.1,6.7,1-3-2018,A,4,4:03,04:26:00,1-4-2017,8:40,12.2,A,11.2,11.4,11.4,15.1,16.4,15.2,16.5,12-9-2017,13.3,14.6,15.6,1-10-2018,9.9,9.9,0.09490509491,ISU,615,0.4323370512373645,0.43046357615894,0.434210526315789
YC16:4445,R78,SP14:10907,100.2,8.1,1-4-2018,A,2,3:47,04:09:00,1-5-2017,8:30,12.22,B,11.7,11.7,11.8,15,16.4,15,16.3,12-9-2017,15,14,16.1,1-11-2018,9.6,9.6,0.09880239521,ISU,616,0.44999999999999996,0.453333333333333,0.446666666666667
YC16:3143,A208,SP14:10629,99.9,6.1,1-4-2018,A,3,3:47,04:09:00,1-5-2017,8:30,12.19,B,11.5,11.3,11.4,15.1,16.5,15,16.3,12-9-2017,14.3,15.8,13.4,1-11-2018,9.3,9.2,0.09309309309,ISU,617,0.47507726269315653,0.47682119205298,0.473333333333333
YC16:3160,A334,SP14:10740,100,9.2,1-4-2018,A,4,3:47,04:09:00,1-5-2017,8:30,12.18,B,11.7,11.4,12,15.1,16.5,15,16.3,12-9-2017,13,16.1,13.9,1-11-2018,10.2,10,0.079,ISU,618,0.418609271523179,0.417218543046358,0.42
YC16:4180,ND265,SP14:10661,100,7.6,1-4-2018,B,1,4:15,04:38:00,1-5-2017,8:30,12.22,B,11.7,11.7,11.7,15,16.3,15.1,16.4,12-9-2017,13.2,15.7,14,1-11-2018,9.8,10.2,0.078,ISU,619,0.4219646799116995,0.433333333333333,0.410596026490066
YC16:4202,SD40,SP14:10783,100.2,8.3,1-4-2018,B,2,4:15,04:38:00,1-5-2017,8:30,12.2,B,11.6,11.6,11.5,15.1,16.4,15.2,16.4,12-9-2017,14.2,13.3,14.9,1-11-2018,10,9.9,0.07684630739,ISU,620,0.4257363192750085,0.423841059602649,0.427631578947368
YC16:4224,CR1HT,SP14:10710,100,7.3,1-4-2018,B,3,4:15,04:38:00,1-5-2017,8:30,12.2,B,11.6,11.5,11.6,15,16.3,15.3,16.1,12-9-2017,13.1,15.2,13.8,1-11-2018,9.3,9.1,0.074,ISU,621,0.462091503267974,0.466666666666667,0.457516339869281
YC16:4260,PHW80,SP14:11425,100,8.2,1-4-2018,B,4,4:15,04:38:00,1-5-2017,8:30,12.19,B,11.5,11.4,11.2,15.2,16.6,15.3,16.5,12-9-2017,16.1,14.1,13.2,1-11-2018,10.4,10.3,0.093,ISU,622,0.40656174750602,0.407894736842105,0.405228758169935
YC16:4465,N211,SP14:10801,100,9,1-8-2018,A,1,3:54,04:17:00,1-9-2018,9:21,12.32,A,11.5,11.8,11.5,15.2,16.5,14.9,16.2,1-11-2017,13.6,16.7,14.1,1-18-2018,10.1,10,0.096,ISU,623,0.4185800070646415,0.421052631578947,0.416107382550336
YC16:4159,LH119,SP14:10769,100.1,10.1,1-8-2018,A,2,3:54,04:17:00,1-9-2018,9:21,12.28,A,11.3,11.5,11.7,15.2,16.4,15.1,16.4,1-11-2017,15.4,14.1,13.6,1-18-2018,10.4,10.5,0.08591408591,ISU,624,0.3927326594632275,0.394736842105263,0.390728476821192
YC16:3489,H95,SP14:10928,100,6.9,1-8-2018,A,3,3:54,04:17:00,1-9-2018,9:21,12.23,A,11.8,11.9,11.3,14.9,16.1,15,16.2,1-11-2017,15.8,13.4,14.4,1-18-2018,9.1,9.1,0.086,ISU,625,0.471565995525727,0.469798657718121,0.473333333333333
YC16:3391,W32,SP14:10850,100,7.7,1-8-2018,A,4,3:54,04:17:00,1-9-2018,9:21,12.19,A,12.2,12.1,12.6,15,16.2,15.1,16.3,1-11-2017,14.6,15.5,15.6,1-18-2018,9.5,9.6,0.088,ISU,626,0.445187637969095,0.446666666666667,0.443708609271523
YC16:4126,A641,SP14:10705,100,6.9,1-8-2018,B,1,4:24,04:46:00,1-9-2018,9:21,12.26,A,12.5,12,11.9,15.3,16.7,15.1,16.3,1-11-2017,14.6,15.6,14.3,1-18-2018,10.3,10.1,0.081,ISU,627,0.4144483400424185,0.418300653594771,0.410596026490066
YC16:4316,FR19,SP14:10837,100.1,6.7,1-8-2018,B,2,4:24,04:46:00,1-9-2018,9:21,12.19,A,11.8,11.9,11.8,15.3,16.5,15.2,16.5,1-11-2017,14.1,15.5,13.7,1-18-2018,9.2,9.2,0.07792207792,ISU,628,0.4786936704506365,0.477124183006536,0.480263157894737
YC16:3056,A641,SP14:10705,100,8,1-8-2018,B,3,4:24,04:46:00,1-9-2018,9:21,12.26,A,12.2,12,12.4,15.1,16.3,15.3,16.6,1-11-2017,15.9,14.7,13.8,1-18-2018,10,10.1,0.078,ISU,629,0.421027572176774,0.417218543046358,0.42483660130719
YC16:3234,PHG71,SP14:10800,100,7.5,1-8-2018,B,4,4:24,04:46:00,1-9-2018,9:21,12.21,A,11.7,11.8,11.9,15,16.3,15.2,16.5,1-11-2017,13.7,15.5,14.5,1-18-2018,9.5,9.7,0.083,ISU,630,0.4503508771929825,0.453333333333333,0.447368421052632
YC16:3292,B109,SP14:10858,100.1,10.1,1-9-2018,A,1,3:48,04:12:00,1-10-2018,9:25,12.33,B,11.5,11.5,11.5,15.1,16.4,15.2,16.6,1-12-2017,13.8,16,14.1,1-23-2018,10.3,10.4,0.09390609391,ISU,631,0.40593412338794,0.403973509933775,0.407894736842105
YC16:3059,MS200,SP14:10745,99.9,7.6,1-9-2018,A,2,3:48,04:12:00,1-10-2018,9:25,12.24,B,11.4,11.5,11.6,15.2,16.4,15.2,16.5,1-12-2017,14.7,13.8,15.7,1-23-2018,9.5,9.7,0.0970970971,ISU,632,0.4506578947368425,0.453947368421053,0.447368421052632
YC16:4062,A548,SP14:10617,100.1,5.5,1-9-2018,A,3,3:48,04:12:00,1-10-2018,9:25,12.29,B,11.6,11.3,11.7,15,16.4,15,16.4,1-12-2017,13.7,15.1,13.3,1-23-2018,8.9,8.9,0.07492507493,ISU,633,0.5,0.5,0.5
YC16:3485,R78,SP14:10907,100.1,9.2,1-9-2018,A,4,3:48,04:12:00,1-10-2018,9:25,12.24,B,11.6,11.8,11.7,15.2,16.5,15.1,16.5,1-12-2017,14.5,16.6,13.9,1-23-2018,9.6,9.6,0.0989010989,ISU,634,0.4554505054025795,0.453947368421053,0.456953642384106
YC16:4199,LP5,SP14:10770,100.1,8.2,1-9-2018,B,1,4:19,04:42:00,1-10-2018,9:25,12.31,B,11.6,11.6,11.7,15.3,16.6,15,16.4,1-12-2017,14.1,15.8,13.4,1-23-2018,9.8,9.8,0.08391608392,ISU,635,0.44222222222222196,0.444444444444444,0.44
YC16:3190,PHJ90,SP14:11367,100,7.3,1-9-2018,B,2,4:19,04:42:00,1-10-2018,9:25,12.27,B,12,11.7,11.6,15.1,16.5,15.2,16.5,1-12-2017,15,16,14,1-23-2018,9.8,9.7,0.097,ISU,636,0.44553851516207754,0.443708609271523,0.447368421052632
YC16:4042,B87,SP14:10804,100,6.4,1-9-2018,B,3,4:19,04:42:00,1-10-2018,9:25,12.32,B,11.9,12.2,11.6,15.3,16.7,15.1,16.6,1-12-2017,16.3,13.2,14.6,1-23-2018,9.4,9.4,0.084,ISU,637,0.47697268752975797,0.477124183006536,0.47682119205298
YC16:4428,CO258,SP14:10663,100,7.9,1-9-2018,B,4,4:19,04:42:00,1-10-2018,9:25,12.32,B,11.8,11.7,11.9,15.2,16.7,14.9,16.4,1-12-2017,14,14.9,15.5,1-23-2018,10.1,10,0.09,ISU,638,0.4318703638290355,0.434210526315789,0.429530201342282
YC16:3463,H84,SP14:10965,100.1,8.1,1-10-2018,A,1,3:54,04:17:00,1-11-2018,9:02,12.24,A,11.1,11.2,11.1,15.3,16.6,15,16.4,1-17-2108,13,15.5,14.1,1-30-2018,10,9.8,0.09190809191,ISU,639,0.435686274509804,0.431372549019608,0.44
YC16:4224,CR1HT,SP14:10710,100,7,1-10-2018,A,2,3:54,04:17:00,1-11-2018,9:02,12.26,A,11.5,11.4,11.1,15,16.3,15.2,16.7,1-17-2018,12.9,13.8,15.2,1-30-2018,9.2,9.5,0.079,ISU,640,0.4735087719298245,0.473333333333333,0.473684210526316
YC16:3368,LH128,SP14:11268,100,7.4,1-10-2018,A,3,3:54,04:17:00,1-11-2018,9:02,12.11,A,11.4,11.6,11.5,15.2,16.6,15.1,16.3,1-17-2018,13.9,14.2,15.5,1-30-2018,9.2,9.1,0.091,ISU,641,0.48183164865806904,0.486842105263158,0.47682119205298
YC16:3505,MS221,SP14:10903,100.1,7.5,1-10-2018,A,4,3:54,04:17:00,1-11-2018,9:02,12.15,A,11,11.2,11.2,15.1,16.4,15.4,16.7,1-17-2018,13.6,NA,15.3,1-30-2018,9,9.3,0.08291708292,ISU,642,0.4852928528425215,0.490066225165563,0.48051948051948
YC16:3164,6F629,SP14:11125,100,8.3,1-10-2018,B,1,4:24,04:47:00,1-11-2018,9:02,12.19,A,11.6,11.2,11.8,15.2,16.6,15.3,16.5,1-17-2018,13.2,15.9,13.6,1-30-2018,9.8,9.7,0.081,ISU,643,0.44590643274853803,0.447368421052632,0.444444444444444
YC16:3165,B87,SP14:10804,100,6.7,1-10-2018,B,3,4:24,04:47:00,1-11-2018,9:02,12.19,A,11.7,11.6,11.8,15.2,16.4,15.3,16.5,1-17-2018,16.1,13.5,13.9,1-30-2018,9.1,8.9,0.084,ISU,645,0.488497592019264,0.480263157894737,0.496732026143791
YC16:3258,LH198,SP14:11288,100,7.7,1-10-2018,B,4,4:24,04:47:00,1-11-2018,9:02,12.21,A,12.1,11.4,11.6,15,16.2,15,16.2,1-17-2018,16.8,13.1,13.3,1-30-2018,9.6,9.5,0.081,ISU,646,0.44333333333333347,0.44,0.446666666666667
YC16:4294,H84,SP14:10965,100,9.5,1-11-2018,A,2,3:44,04:05:00,1-12-0208,8:52,12.16,B,11.7,11.3,11.6,15.1,16.3,15.3,16.5,1-18-2018,13.9,16.1,13.9,2-1-2018,9.7,9.9,0.093,ISU,648,0.43422932086742,0.437086092715232,0.431372549019608
YC16:3233,A73,SP14:10901,100.1,6.6,1-11-2018,A,3,3:44,04:05:00,1-12-0208,8:52,12.22,B,11.3,11.8,11.5,15.1,16.3,15.1,16.4,1-18-2018,15,13.4,14,2-1-2018,8.8,9.1,0.07792207792,ISU,649,0.49006622516556253,0.496688741721854,0.483443708609271
YC16:3335,FR19,SP14:10837,100,6.6,1-11-2018,A,4,3:44,04:05:00,1-12-0208,8:52,12.2,B,11.4,11.7,11.4,15.3,NA,15,16.3,1-18-2018,13.4,15,13.2,2-1-2018,9.5,8.8,0.071,ISU,650,0.5,NA,0.5
YC16:4296,NKS8326,SP14:10834,100,8.3,1-11-2018,B,1,4:10,04:30:00,1-12-0208,8:52,12.21,B,11.6,11.8,11.3,15.3,16.6,15,16.3,1-18-2018,13.9,14.4,14.5,2-1-2018,9.2,8.9,0.081,ISU,651,0.4884967320261435,0.483660130718954,0.493333333333333
YC16:3334,Os426,SP14:10812,100,5,1-11-2018,B,2,4:10,04:30:00,1-12-0208,8:52,12.23,B,11.6,11.2,11,15.3,16.7,15.1,16.4,1-18-2018,13.4,13,15.6,2-1-2018,NA,8.8,0.082,ISU,652,0.503311258278146,NA,0.503311258278146
YC16:3133,Pa392,SP14:10716,100.1,8.8,1-11-2018,B,3,4:10,04:30:00,1-12-0208,8:52,12.22,B,11.9,12.1,11.5,15,16.4,15,16.3,1-18-2018,17.4,14.2,14,2-1-2018,10.4,10.4,0.1008991009,ISU,653,0.3966666666666665,0.4,0.393333333333333
YC16:3508,87916W,SP14:11129,99.9,9.1,1-11-2018,B,4,4:10,04:30:00,1-12-0208,8:52,12.27,B,12,11.6,11.7,15,16.3,15.1,16.4,1-18-2018,15.8,14.1,14.1,2-1-2018,10.1,10.2,0.08708708709,ISU,654,0.4119646799116995,0.413333333333333,0.410596026490066
YC16:3335,FR19,SP14:10837,100,6.7,1-17-2018,A,1,4:30,04:53:00,1-18-2018,9:02,12.33,B,11.6,11.5,11.4,15,16.4,15.2,16.6,1-23-2018,13.4,15.1,14,2-6-2018,9,9.1,0.08,ISU,655,0.49337719298245597,0.493333333333333,0.493421052631579
YC16:4231,C123,SP14:10781,100.1,8.3,1-17-2018,A,2,4:30,04:53:00,1-18-2018,9:02,12.37,B,11.5,11.4,11.4,15,16.5,15.1,16.5,1-23-2018,13.4,14.2,16.6,2-6-2018,10.1,10,0.0989010989,ISU,656,0.4285651214128035,0.426666666666667,0.43046357615894
YC16:4013,W605S,SP14:10830,100.1,8.8,1-17-2018,A,3,4:30,04:53:00,1-18-2018,9:02,12.35,B,11.6,11.7,11.6,15.4,16.8,14.9,16.2,1-23-2018,13.5,15.6,14.4,2-6-2018,10.1,9.8,0.08591408591,ISU,657,0.4322975682036085,0.435064935064935,0.429530201342282
YC16:4196,N192,SP14:10741,100,7.5,1-17-2018,A,4,4:30,04:53:00,1-18-2018,9:02,12.35,B,11.6,11.6,11.6,15,16.3,15.1,16.4,1-23-2018,15.2,13.2,13.8,2-6-2018,9.8,9.9,0.074,ISU,658,0.43189845474613653,0.433333333333333,0.43046357615894
YC16:3037,LH119,SP14:10769,100,8.8,1-17-2018,B,2,5:01,05:25:00,1-18-2018,9:02,12.33,B,11.9,11.4,11.8,15.1,16.4,15,16.3,1-23-2018,15.5,13.6,14.3,2-6-2018,10.1,9.9,0.083,ISU,660,0.4219426048565125,0.417218543046358,0.426666666666667
YC16:3422,LH192,SP14:11283,100.1,7.5,1-17-2018,B,3,5:01,05:25:00,1-18-2018,9:02,12.3,B,11.8,11.7,11.6,15.1,16.4,15.1,16.3,1-23-2018,16.1,14.4,13.6,2-6-2018,9.7,9.6,0.08991008991,ISU,661,0.443708609271523,0.443708609271523,0.443708609271523
YC16:3257,A632,SP14:10779,100.1,6.9,1-17-2018,B,4,5:01,05:25:00,1-18-2018,9:02,12.3,B,12,11.7,11.7,15,16.3,15.3,16.6,1-23-2018,14.3,13.8,16.5,2-6-2018,9.3,9.6,0.09190809191,ISU,662,0.462091503267974,0.466666666666667,0.457516339869281
YC16:3048,ND265,SP14:10661,100.1,7.9,1-22-2018,A,1,5:03,05:25:00,1-23-2018,8:55,12.38,B,11.2,11.2,11.3,15.2,16.4,15.2,16.5,1-30-2018,15.6,NA,13.1,2-7-2018,10.3,10.4,0.07792207792,ISU,663,0.401315789473684,0.401315789473684,0.401315789473684
YC16:4039,W604S,SP14:10849,100,6.9,1-22-2018,A,2,5:03,05:25:00,1-23-2018,8:55,12.29,B,11.2,11.2,11.2,15,16.2,15.1,16.4,1-30-2018,14.3,13.6,16.2,2-7-2018,10.4,10.5,0.105,ISU,664,0.3886975717439295,0.386666666666667,0.390728476821192
YC16:3015,W9,SP14:10728,100.1,8.2,1-22-2018,A,3,5:03,05:25:00,1-23-2018,8:55,12.32,B,11.4,11,11.2,15,16.2,15,16.1,1-30-2018,13.6,16.4,13.4,2-7-2018,10,10,0.0979020979,ISU,665,0.41000000000000003,0.413333333333333,0.406666666666667
YC16:4363,B108,SP14:10826,100.1,9.7,1-22-2018,A,4,5:03,05:25:00,1-23-2018,8:55,12.26,B,11.4,11.5,11.5,15.2,16.3,15,16.1,1-30-2018,14.8,13,13.8,2-7-2018,10.4,10.3,0.07192807193,ISU,666,0.3874122807017545,0.388157894736842,0.386666666666667
YC16:4268,B121,SP14:10925,99.9,8.8,1-22-2018,B,1,5:35,05:59:00,1-23-2018,8:55,12.34,B,11.4,11.5,11.3,15,16.2,15.2,16.5,1-30-2018,13.2,16.2,13.8,2-7-2018,10.2,10.5,0.09009009009,ISU,667,0.3973684210526315,0.4,0.394736842105263
YC16:4354,LH192,SP14:11283,100,9,1-22-2018,B,2,5:35,05:59:00,1-23-2018,8:55,12.33,B,11.5,11.5,11.3,15.4,16.6,15,16.2,1-30-2018,13.4,14.2,15.3,2-7-2018,10.4,10.2,0.086,ISU,668,0.4012987012987015,0.402597402597403,0.4
